Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV_kcal
7.9,21.8,63.6,6.7,4.1,68.5,1.2,19.0,0.5,5723.643782451555
9.41,28.3,53.13,9.16,4.68,63.47,1.4,20.45,0.84,5343.253505273814
14.48,25.31,53.95,6.26,4.91,61.72,1.27,25.33,0.51,4859.991735289749
40.14,20.33,23.81,15.72,5.68,29.57,0.61,48.23,0.19,1444.550682000189
22.32,26.94,44.25,6.49,5.52,53.79,1.29,32.47,0.44,3822.5047234110452
6.98,33.02,57.42,2.58,5.14,71.8,1.13,18.91,0.44,6356.546361369988
10.71,27.62,44.02,17.65,4.31,53.75,1.3,22.54,0.45,4440.425287213947
19.94,24.62,49.05,6.39,4.85,56.3,1.08,30.96,0.42,4036.097508503979
17.17,29.39,46.32,7.12,5.32,56.96,1.63,28.52,0.45,4349.528295388779
18.69,26.61,40.38,14.32,4.98,49.59,0.7,29.88,0.53,3636.0316936451522
20.39,24.58,37.03,18.0,4.84,44.12,0.86,31.76,0.42,3146.89483281669
11.37,30.51,48.11,10.01,4.35,59.6,1.5,24.06,0.48,4804.06417407204
11.33,31.09,54.16,3.42,4.72,65.98,1.34,24.14,0.4,5370.732508719045
23.32,29.27,38.43,8.98,5.43,49.16,1.13,34.85,0.45,3369.403513229937
24.26,26.5,39.22,10.02,5.16,47.17,1.1,36.2,0.35,3138.512600444583
23.56,26.66,41.82,7.96,5.09,49.86,1.08,35.66,0.35,3368.642437934964
31.16,28.4,36.01,4.43,5.67,45.26,0.91,43.37,0.36,2668.090524441375
1.23,22.45,63.94,12.38,4.54,75.79,1.27,3.4,2.62,7400.6958625947
0.69,24.97,70.86,3.48,4.98,85.55,1.45,3.66,0.88,8312.048297360387
2.78,26.68,60.02,10.52,4.76,73.41,1.49,5.61,4.21,7055.203624984908
1.17,23.78,59.33,15.72,4.27,70.58,1.18,4.23,4.02,6931.279084207674
1.24,26.45,65.03,7.28,4.87,80.03,1.54,4.4,1.88,7837.375516701764
1.49,23.33,70.08,5.1,4.91,83.22,1.4,4.7,0.67,8051.015925278701
0.74,26.45,65.23,7.58,4.73,78.33,1.54,4.32,3.5,7763.594812019969
0.95,27.54,67.88,3.63,5.02,84.19,1.55,4.52,1.09,8199.057410124371
1.7,22.4,63.7,12.2,4.6,75.9,1.5,5.3,0.5,7293.422086359444
0.9,30.0,56.5,12.6,5.0,73.4,1.3,4.6,3.1,7293.41478722874
0.85,26.63,68.72,3.8,4.95,84.13,1.44,4.61,1.07,8191.866966247167
1.59,24.3,60.01,14.1,4.49,72.73,1.22,5.39,2.07,7043.245002479183
4.24,32.47,59.94,3.35,5.69,80.18,1.56,7.92,1.3,7638.661383772677
0.9,25.0,68.7,5.4,5.1,82.0,1.4,5.0,1.1,8003.004691678263
2.07,26.58,64.41,6.94,4.91,79.73,1.55,6.09,0.78,7660.058885746731
5.09,23.44,56.01,15.46,4.84,68.56,1.17,8.99,0.98,6430.839412003413
1.6,27.94,65.75,4.71,5.28,81.65,1.62,5.91,0.83,7928.368426651914
1.2,34.2,55.9,8.7,5.3,76.7,1.4,5.8,2.1,7534.551608728557
3.82,24.43,56.69,15.06,4.83,69.65,1.15,8.26,1.05,6615.6726834582005
1.1,29.11,66.43,3.36,5.21,83.22,1.66,5.9,0.65,8094.362756405709
1.12,31.47,65.46,1.95,5.19,84.34,1.48,5.95,1.09,8268.345148754383
1.4,27.4,46.7,24.5,4.3,61.3,1.4,6.2,2.3,6066.359056708866
1.7,38.5,55.9,3.9,5.6,80.3,1.6,6.7,1.9,7926.307726326648
4.73,27.79,63.06,4.42,5.3,78.06,1.65,9.49,1.08,7343.571943760022
6.92,35.35,54.32,3.41,5.92,74.84,1.78,11.58,2.47,6973.328313329163
2.59,32.4,57.06,7.95,5.11,75.77,1.33,7.82,2.02,7335.518317965594
1.7,33.1,51.3,13.9,5.2,70.9,1.1,7.1,1.8,6983.565680914242
1.0,29.3,58.0,11.7,5.0,74.3,1.5,6.5,1.0,7336.052523093993
1.8,31.7,62.6,3.9,5.2,79.8,1.9,7.3,1.9,7908.522078325443
1.4,35.0,44.8,18.8,5.0,63.9,1.5,3.3,7.5,6551.198422970103
1.5,27.4,42.1,29.0,3.9,57.8,1.2,3.9,4.2,5670.423439195069
1.21,21.66,58.27,18.86,4.4,70.28,1.23,3.68,1.55,6830.864565736224
1.66,23.15,51.58,23.61,4.2,64.02,1.27,4.1,2.8,6228.8582015465845
1.86,23.25,59.63,15.26,4.53,72.14,1.42,4.68,1.97,7005.46978937295
4.62,25.9,66.8,2.68,5.31,81.52,1.49,7.17,1.83,7677.121501827915
1.96,30.92,61.66,5.46,5.28,81.35,1.67,5.11,1.13,7885.243765204167
2.53,24.67,52.54,20.26,4.11,64.63,1.19,5.68,4.13,6189.933172335456
1.4,31.3,50.4,16.9,4.6,69.4,1.4,4.7,3.0,6848.88604779063
2.08,23.88,59.77,14.27,4.65,73.34,1.59,5.38,0.77,7072.9037112193555
1.38,31.81,51.03,15.78,4.67,69.22,1.72,4.85,3.76,6878.777815194645
1.46,35.19,56.57,6.78,5.35,78.74,1.52,5.06,2.55,7829.1800068889015
2.22,34.32,54.31,9.15,5.21,74.33,1.71,5.85,3.75,7292.878640283174
2.38,29.88,54.64,13.1,4.66,69.69,1.25,6.07,5.23,6867.016531948419
1.2,29.61,65.0,4.19,5.16,83.06,1.61,5.12,0.86,8098.232542454427
1.4,28.83,65.7,4.07,5.14,82.67,1.86,5.44,0.82,8033.128631627832
1.09,25.23,69.61,4.07,4.79,83.74,1.35,5.21,0.84,8173.125999134355
3.57,30.05,62.4,3.98,5.44,80.48,1.77,7.54,0.79,7656.714985823715
2.49,28.28,58.36,10.87,4.92,73.5,1.35,6.66,2.7,7193.753935052445
2.6,35.09,57.35,4.96,5.48,79.28,1.57,6.77,1.94,7731.591823605921
1.45,20.6,49.7,28.25,3.67,60.53,0.99,5.79,0.77,5866.863274298979
2.57,32.84,58.44,6.15,5.38,77.9,1.94,6.79,1.84,7585.287933128913
2.72,29.69,59.65,7.94,5.25,77.35,1.69,7.01,0.76,7442.372883819465
1.3,31.1,53.7,13.9,5.1,72.3,1.5,5.8,1.4,7101.310807732053
1.5,25.99,64.84,7.67,4.68,79.28,1.6,6.06,0.71,7612.246720650108
1.5,21.8,71.4,5.3,4.5,81.9,1.4,6.1,0.8,7943.51804948931
3.47,29.16,60.26,7.11,5.1,77.6,1.55,7.86,0.78,7366.2666775284515
1.3,25.25,57.86,15.59,4.51,71.48,1.52,5.95,0.95,6942.988442355239
0.91,35.21,57.08,6.8,5.17,76.55,1.82,5.64,4.02,7685.3912568887945
1.4,30.5,49.2,18.9,4.6,66.1,1.4,6.1,2.9,6530.984457365105
1.8,31.1,49.4,17.7,4.9,68.0,1.5,6.5,1.4,6672.321411209451
3.74,28.78,56.95,10.53,4.88,73.05,1.25,8.23,2.06,6935.383080157473
1.1,29.7,62.0,7.2,5.2,78.7,1.6,5.9,1.4,7739.789315839755
4.48,32.66,55.95,6.91,5.48,74.72,1.55,8.92,2.42,7116.3889893723
4.55,34.23,58.38,2.84,5.6,79.26,1.7,9.01,1.59,7506.928488055725
1.33,33.49,54.53,10.65,4.96,72.84,1.68,6.17,3.7,7238.777075078637
1.03,30.39,63.95,4.63,4.98,82.17,1.52,5.94,0.76,8014.973563061556
1.4,30.1,51.9,16.6,4.9,69.2,1.4,6.3,1.6,6816.64230509784
5.09,29.94,60.69,4.28,5.51,78.51,1.49,9.59,0.62,7352.744292700083
3.03,29.34,58.97,8.66,5.14,76.06,1.41,7.84,0.89,7301.898982915557
1.04,33.11,56.3,9.55,5.08,76.36,1.83,6.1,1.08,7509.9384336413605
0.92,32.5,61.1,5.48,5.22,80.26,1.69,6.04,1.31,7848.997232734784
2.1,34.9,58.2,4.8,5.5,79.5,1.8,7.1,1.3,7761.001728960521
1.4,28.3,56.9,13.4,4.9,72.0,1.4,6.5,1.8,7032.290810579026
1.74,31.73,62.4,4.13,5.13,79.68,1.9,6.86,2.3,7776.373182316002
2.2,36.4,55.2,6.2,5.4,77.5,1.6,7.3,2.0,7569.005855895093
1.58,31.07,63.8,3.55,5.4,81.93,1.57,6.8,0.75,7955.176607502404
4.19,34.13,54.79,6.89,5.35,74.77,1.56,9.12,2.31,7129.466944080702
3.66,36.41,55.06,4.87,5.56,77.24,1.83,8.73,1.77,7421.232114914862
0.9,28.6,51.2,19.3,4.5,67.0,1.4,6.3,1.5,6625.151557672485
3.25,29.76,58.24,8.75,5.12,75.52,1.42,8.42,0.77,7201.543347123834
1.3,30.8,60.2,7.7,5.2,78.1,1.5,6.7,0.8,7676.463189981418
1.49,29.66,49.88,18.97,4.56,66.52,1.46,6.87,1.62,6488.868215249455
4.5,31.26,60.39,3.85,5.4,78.44,1.46,9.6,1.25,7411.727139620625
1.3,31.12,62.36,5.22,5.07,80.68,1.39,6.91,0.73,7901.608647923058
2.3,36.0,57.0,4.7,5.4,78.9,1.7,7.8,1.5,7625.84937203163
1.9,32.0,54.6,11.5,5.0,73.6,1.7,7.5,0.7,7150.654464681771
5.17,33.82,43.71,17.3,5.16,64.03,1.51,10.44,1.56,6048.641240943261
1.4,30.6,50.1,17.9,4.9,67.1,1.3,7.2,1.6,6588.96402730578
4.45,34.8,57.46,3.29,5.56,78.28,1.74,10.03,1.1,7438.349613006948
1.93,32.28,57.75,8.04,5.06,75.97,1.71,7.96,1.26,7361.878237607883
1.5,38.0,55.0,5.5,5.6,78.7,1.5,7.8,0.9,7746.804150657445
1.56,33.76,60.8,3.88,5.18,80.91,1.39,7.91,0.73,7880.793872621988
1.5,37.0,55.7,5.8,5.4,77.1,1.5,8.2,2.0,7642.8816857334805
1.59,22.33,49.3,26.78,3.61,60.1,1.32,3.33,4.86,5915.904588166182
1.6,23.34,49.28,25.78,4.12,61.33,1.33,3.89,3.55,6008.689501581015
1.6,31.9,52.0,14.5,4.8,68.5,1.5,4.1,6.6,6948.060786460491
1.8,30.4,47.3,20.5,4.5,64.1,1.5,4.4,5.0,6308.276615298144
1.38,24.71,67.73,6.18,4.82,81.95,1.42,4.17,1.46,7966.904266022829
2.67,21.07,72.52,3.74,4.53,83.49,1.59,5.4,1.25,7853.54363100286
1.8,33.2,43.4,21.6,4.6,62.4,1.4,4.9,5.1,6249.353799906108
1.63,24.79,58.42,15.16,4.69,72.98,1.57,4.84,0.76,7034.9715787452815
1.32,28.49,47.26,22.93,4.19,63.87,1.23,4.58,3.2,6306.249358175796
1.4,38.8,51.8,8.0,5.5,75.2,1.7,4.7,4.9,7581.124634130603
1.51,27.1,61.12,10.27,4.84,76.5,1.34,4.88,2.17,7424.530951781925
1.9,31.1,44.3,22.7,4.7,61.7,1.4,5.3,4.2,6093.282143933388
1.18,30.46,62.01,6.35,4.94,80.2,1.37,4.68,2.46,7878.899781642726
1.98,28.56,60.94,8.52,5.08,78.29,1.59,5.5,1.02,7568.681878150956
1.7,19.3,69.8,9.2,4.5,78.6,1.5,5.3,0.9,7488.75352123752
2.3,32.58,58.24,6.88,5.16,76.76,1.88,5.89,3.43,7502.741488378758
2.09,33.19,57.27,7.45,5.24,78.66,1.51,5.76,1.38,7671.517142811168
2.2,32.6,46.6,18.6,4.8,65.5,1.5,5.9,3.7,6480.6354502531085
1.83,33.64,53.13,11.4,5.12,73.18,1.32,5.63,3.35,7245.6848854369955
1.89,34.17,55.78,8.16,5.23,76.11,1.77,5.69,3.04,7463.976777312627
3.26,33.03,51.55,12.16,5.15,71.58,1.63,6.93,2.55,6935.041523355096
2.0,28.9,48.4,20.7,4.5,63.8,1.5,5.9,3.6,6283.962253151061
5.09,29.87,56.66,8.38,5.38,74.81,1.56,8.66,1.21,7016.082436413027
1.1,31.7,61.0,6.2,5.2,81.0,1.6,5.3,0.7,7889.135451033456
1.05,30.96,61.58,6.41,5.16,80.2,1.74,5.26,1.23,7830.980322190905
1.05,35.01,53.3,10.64,4.99,73.4,1.65,5.37,3.95,7346.596927083522
0.85,32.15,61.05,5.95,5.09,80.0,1.56,5.24,2.16,7859.004510510557
3.64,24.63,52.12,19.61,4.54,65.88,1.15,7.73,1.09,6272.950286816151
1.8,31.0,45.0,22.2,4.6,62.2,1.5,6.1,3.4,6230.302089500478
2.18,34.75,55.62,7.45,5.23,76.89,1.4,6.53,2.5,7572.216728205644
1.8,32.2,48.6,17.4,4.8,66.0,1.7,6.2,3.9,6617.817806255281
2.13,33.98,59.43,4.46,5.53,81.12,1.62,6.5,0.77,7859.630150626395
1.68,29.33,59.36,9.63,4.89,76.53,1.43,6.17,1.35,7376.220523087935
4.83,30.55,57.43,7.19,5.38,75.97,1.6,8.99,0.87,7149.416836881741
1.56,27.81,61.53,9.1,4.88,77.31,1.37,6.17,1.17,7539.879864273364
2.64,32.78,58.78,5.8,5.3,79.06,1.5,7.15,1.19,7631.733531854849
3.9,29.62,51.39,15.09,4.94,69.17,1.54,8.31,0.95,6610.746567978306
1.15,34.71,59.94,4.2,5.33,81.49,1.6,5.88,1.5,7949.303725982582
4.52,32.39,58.89,4.2,5.37,78.93,1.42,8.88,1.2,7406.451048020379
2.98,33.31,56.23,7.48,5.32,77.12,1.46,7.52,1.1,7382.70157314601
2.5,34.4,54.4,8.7,5.2,75.6,1.6,7.1,1.8,7341.223271710044
2.16,35.05,60.21,2.58,5.54,82.39,1.47,6.8,1.22,8020.132331167263
1.7,32.3,51.8,14.2,4.9,71.6,1.7,6.4,1.2,6924.091339289139
1.3,27.81,59.46,11.43,4.71,75.25,1.39,6.07,1.15,7309.479053720973
2.3,38.5,43.8,15.4,5.1,66.6,1.4,7.0,4.5,6649.779732282202
1.69,29.12,56.34,12.85,4.64,73.81,1.44,6.47,0.79,7141.972891520112
1.96,28.16,58.02,11.86,4.76,73.37,1.52,6.78,1.71,7109.318130860307
2.8,29.28,52.65,15.27,4.87,70.37,1.09,7.58,0.82,6765.151645633809
5.23,30.56,62.16,2.05,5.35,80.14,1.58,9.77,1.11,7389.190882495304
1.81,28.2,67.68,2.31,5.1,83.07,1.69,6.74,1.09,8032.423988453651
1.7,30.41,61.81,6.08,5.18,78.92,1.79,6.65,1.38,7627.952971468995
1.63,30.96,60.86,6.55,5.03,78.78,1.71,6.6,1.33,7629.548268615817
1.35,31.36,52.21,15.08,4.92,70.29,1.66,6.36,1.69,6890.735795204898
1.8,34.5,60.4,3.3,5.4,81.5,2.0,6.8,1.0,7919.324593525265
3.67,25.4,59.22,11.71,4.8,72.71,1.51,8.5,0.77,6860.757754273344
1.38,30.92,65.37,2.33,5.35,83.55,1.68,6.52,0.57,8117.997327294506
1.5,33.54,62.75,2.21,5.42,83.33,1.82,6.63,0.59,8108.710442191559
10.67,27.92,54.5,6.91,5.43,70.17,1.54,14.8,1.15,6226.7771826006065
1.76,33.05,61.21,3.98,5.29,81.58,1.6,6.91,0.64,7905.161077035987
2.3,33.38,54.96,9.36,5.23,74.92,1.56,7.41,1.52,7282.515166839813
0.73,35.69,61.5,2.08,5.21,83.28,1.83,6.06,1.54,8222.232076067343
4.5,26.02,61.35,8.13,5.08,75.0,1.58,9.42,0.79,7009.939441676436
3.48,35.17,51.72,9.63,5.28,73.63,1.37,8.53,1.56,7056.914387405166
4.09,30.76,60.58,4.57,5.4,78.78,1.57,9.08,0.6,7478.07636908523
3.18,31.71,54.46,10.65,5.22,73.48,1.62,8.28,0.75,7019.204465214156
1.8,35.3,58.6,4.3,5.3,79.6,1.9,7.1,1.8,7802.16639467982
6.9,34.4,54.3,4.4,5.8,75.9,1.5,11.7,0.7,7033.761781269519
1.05,36.03,60.58,2.34,5.37,82.69,1.78,6.57,1.25,8125.37063875813
2.15,29.43,54.69,13.73,4.52,70.64,1.25,7.58,2.28,6903.255944421522
1.8,30.9,49.5,17.8,4.7,67.2,1.6,7.4,1.3,6568.224435917112
1.65,30.72,60.97,6.66,5.16,77.99,1.73,7.36,1.1,7559.738912036337
1.9,31.4,51.9,14.8,4.8,70.5,1.6,7.6,0.7,6817.490946076671
2.25,29.07,57.06,11.62,4.87,73.06,1.44,7.92,1.09,7108.328642454246
2.5,36.2,52.6,8.7,5.4,74.9,1.7,8.2,1.1,7279.600327303098
1.91,35.39,58.3,4.4,5.33,79.49,1.77,7.76,1.25,7767.333512273391
2.4,22.92,56.78,17.9,4.31,66.92,1.42,5.14,4.31,6559.5214215590095
1.47,28.84,59.57,10.12,4.98,77.27,1.44,4.33,1.86,7531.993086670839
1.16,33.07,56.37,9.4,5.23,78.78,1.41,4.41,0.77,7746.658624239033
1.9,36.5,50.8,10.8,5.1,72.8,1.6,5.2,4.5,7230.707890862283
1.85,23.39,66.18,8.58,4.69,79.11,1.39,5.52,0.71,7529.151799729029
1.47,27.04,57.17,14.32,4.69,73.0,1.44,5.56,0.99,7085.236719896412
1.85,31.13,56.24,10.78,5.07,75.39,1.45,5.9,1.41,7323.7140352919905
2.0,35.7,50.9,11.4,5.2,72.9,1.7,6.1,2.7,7130.330694451167
4.12,26.17,57.31,12.4,4.9,72.19,1.66,8.05,0.8,6816.4348960951975
1.8,31.9,49.7,16.6,4.8,68.4,1.5,6.0,2.7,6722.5040072175425
1.8,36.2,49.6,12.4,5.2,71.8,1.7,6.0,2.9,7106.68076338254
1.97,31.47,61.7,4.86,5.31,81.06,1.32,6.23,1.22,7858.362251496999
1.96,35.83,53.64,8.57,5.19,73.61,1.79,6.25,4.59,7289.916439992948
2.57,28.56,57.25,11.62,5.02,74.06,1.56,6.86,0.88,7144.590986522208
2.0,39.5,48.2,10.3,5.3,72.0,1.6,6.4,4.4,7165.710385884137
1.87,28.86,50.54,18.73,4.58,67.16,1.29,6.29,1.95,6485.1327871848625
2.1,35.7,48.8,13.4,5.2,70.4,1.8,6.5,2.7,6909.524744070562
1.5,31.8,58.53,8.17,5.0,77.79,1.68,6.02,1.34,7615.0048533918325
2.2,36.8,49.2,11.8,5.2,71.8,1.6,6.7,2.9,7021.886513594436
1.69,27.35,65.55,5.41,5.15,81.37,1.11,6.32,0.64,7883.462340224393
5.9,26.28,45.52,22.3,4.75,60.24,1.35,10.06,1.3,5587.830892409294
3.61,31.68,50.58,14.13,4.9,68.86,1.34,8.03,2.74,6641.39555331601
2.35,29.15,60.32,8.18,5.07,77.8,1.42,6.93,0.6,7444.117538472933
2.3,32.1,46.9,18.7,4.9,66.5,1.4,6.9,1.6,6505.469937562785
1.96,31.0,61.56,5.48,5.1,80.25,1.54,6.6,1.03,7726.901599502244
2.11,34.02,58.99,4.88,5.47,80.48,1.65,6.78,0.74,7824.819468946372
1.5,33.8,48.1,16.6,5.0,67.1,1.5,6.3,3.5,6666.99555606594
2.2,36.9,52.1,8.8,5.3,74.2,1.6,7.0,3.1,7313.9312678853
1.5,36.2,44.9,17.4,5.0,67.0,1.4,6.4,2.8,6673.595372247789
2.92,27.96,58.15,10.97,4.98,74.47,1.35,7.7,0.53,7164.6521743472695
2.2,34.5,53.6,9.7,5.2,74.2,1.6,7.1,2.2,7206.443932365477
8.29,27.44,46.37,17.9,5.0,61.53,1.24,12.52,1.81,5636.307359607588
1.98,34.49,49.33,14.2,4.94,68.42,1.45,6.93,4.06,6822.8120601290675
0.86,35.31,62.4,1.43,5.59,84.55,1.83,5.98,0.62,8271.447138384501
1.85,29.91,62.53,5.71,5.24,79.2,1.79,6.91,1.15,7654.986114107319
0.86,34.88,59.74,4.52,5.43,81.09,1.7,6.06,1.2,7981.448782326411
4.89,29.62,56.05,9.44,5.33,72.97,1.7,9.65,0.91,6853.002943807488
1.92,34.7,52.19,11.19,5.08,71.53,1.63,7.02,3.55,7069.159531840989
0.86,34.88,61.2,3.06,5.49,82.97,1.77,6.09,0.62,8154.158914219554
1.23,25.46,59.48,13.83,4.49,73.13,1.5,6.42,0.63,7053.700273955751
1.07,36.37,60.89,1.67,5.77,83.54,1.93,6.29,0.8,8226.422567671369
0.82,33.69,62.99,2.5,5.16,84.01,1.71,6.09,0.53,8204.264069221488
2.52,31.65,53.64,12.19,4.99,72.6,1.5,7.6,1.12,7004.272672226019
1.3,32.2,62.8,3.7,5.1,81.5,1.6,6.6,1.5,7865.976243197133
1.79,32.29,52.86,13.06,4.71,67.29,1.62,7.09,6.23,6698.634908762616
1.63,32.69,63.76,1.92,5.37,83.23,1.86,6.96,0.66,8062.495324982205
3.71,28.01,56.55,11.73,4.89,71.72,1.41,8.81,1.44,6790.021205075443
1.82,31.32,61.01,5.85,5.15,78.89,1.77,7.16,1.18,7652.907583935618
1.6,35.0,52.4,11.0,5.1,73.5,1.5,7.0,1.9,7204.208224872364
2.1,31.2,51.7,15.0,4.8,70.4,1.7,7.5,0.6,6839.91451809483
1.5,35.5,50.6,12.4,5.1,71.0,1.3,7.0,3.2,7039.343347222029
0.9,32.3,47.2,19.6,4.6,66.7,1.4,6.5,1.2,6630.106793244507
1.84,33.07,61.68,3.41,5.28,81.58,1.51,7.37,0.85,7913.448351443631
2.4,36.1,54.6,6.9,5.3,75.8,1.5,7.9,2.6,7388.8682470651265
1.7,30.0,54.4,13.9,4.8,71.4,1.5,7.4,1.0,6899.0236428427015
2.53,34.45,52.56,10.46,5.12,71.6,1.69,8.14,2.99,6994.3915194162
2.59,31.6,54.76,11.05,5.03,71.39,1.56,8.25,2.72,6967.875411274524
2.07,43.97,51.79,2.17,5.37,82.52,1.39,7.82,0.73,7928.008168215567
2.9,33.66,57.83,5.61,5.38,77.46,1.58,8.64,1.33,7494.924515878968
3.04,30.09,56.74,10.13,5.02,73.38,1.67,8.9,0.9,6993.865052894961
1.8,35.5,51.4,11.3,5.3,72.3,1.7,8.0,1.4,7117.581484851066
1.7,34.3,56.4,7.6,5.6,76.0,0.9,8.3,1.6,7436.357117516885
1.95,32.81,54.1,11.14,4.94,72.56,1.48,8.56,1.32,7057.780127361978
2.5,29.3,52.6,15.6,5.0,68.2,1.2,9.1,0.9,6580.3944179366645
2.0,38.8,45.1,14.1,5.3,67.0,1.6,3.9,8.1,6778.983906744378
1.8,31.0,46.8,20.4,4.7,64.9,1.4,4.3,4.3,6399.3123646489175
1.5,31.1,45.7,21.7,4.7,62.9,1.5,4.1,5.1,6284.895799070424
6.32,21.39,62.16,10.13,4.94,74.3,1.4,8.62,0.61,6774.886591314402
1.65,28.97,51.26,18.12,4.47,65.43,1.32,5.0,5.66,6464.165914814673
2.46,21.34,60.8,15.4,4.13,71.38,1.17,5.93,1.99,6795.838972903839
3.38,28.61,40.39,27.62,4.3,55.02,1.15,6.78,5.13,5432.3325812426065
2.0,34.9,50.0,13.1,5.2,71.0,1.6,6.0,3.1,6887.7691046117525
1.5,31.1,44.5,22.9,4.4,62.6,1.4,5.6,3.1,6093.008629551003
1.5,33.7,47.2,17.6,4.8,66.9,1.4,5.7,3.6,6650.052747476655
2.89,30.69,63.98,2.44,5.29,82.46,1.51,6.96,1.34,7793.158534134171
1.28,31.06,63.69,3.97,5.2,82.76,1.69,5.55,0.83,8023.259038959573
2.5,33.2,48.1,16.2,4.9,68.4,1.5,6.7,2.3,6623.1014597167205
1.12,37.08,58.86,2.94,5.38,83.29,1.45,5.61,1.33,8173.4158147494145
1.8,31.5,49.6,17.1,4.7,66.5,1.6,6.5,3.6,6620.567536398243
3.09,25.87,55.52,15.52,4.53,69.42,1.26,8.0,1.27,6603.472191263382
1.5,31.1,44.4,23.0,4.7,62.9,1.2,6.7,1.5,6112.118544314004
2.25,32.61,60.31,4.83,5.29,79.25,1.56,7.42,1.65,7642.75342787364
2.19,32.43,58.94,6.44,5.06,78.2,1.48,7.39,1.43,7550.216847317955
1.1,28.2,50.4,20.3,4.4,66.4,1.8,6.5,0.6,6477.863918256393
2.5,36.1,53.4,8.0,5.7,74.9,1.8,7.8,1.8,7307.194146360918
1.8,29.1,43.3,25.8,4.5,60.1,1.3,7.3,1.0,5876.568789387774
2.3,33.0,54.5,10.2,5.1,73.3,1.8,7.8,1.8,7177.384941795615
5.74,28.16,59.39,6.71,5.19,74.79,1.71,10.97,0.63,6918.354745628317
2.03,36.33,52.53,9.11,5.23,73.31,1.54,7.73,3.08,7270.603126449966
6.36,32.33,57.2,4.11,5.82,76.0,1.37,11.59,1.11,7155.56157997032
1.76,28.38,57.27,12.59,4.73,73.08,1.53,7.52,0.55,7065.954898185345
2.34,28.68,64.63,4.35,5.12,79.84,1.79,8.04,0.86,7704.57021244765
2.16,37.81,49.12,10.91,5.36,72.16,1.6,7.94,2.03,7073.582943578235
2.62,32.46,49.78,15.14,4.9,68.08,1.74,8.37,1.77,6617.189796788115
2.18,37.23,51.06,9.53,5.3,73.16,1.72,7.99,2.3,7160.668325050548
1.5,32.8,49.9,15.8,4.9,69.0,1.5,7.4,1.4,6771.410545120293
1.62,32.21,63.94,2.23,5.24,82.06,2.03,7.6,0.84,7950.270910958501
4.9,35.78,53.03,6.29,5.57,74.35,1.68,10.6,1.51,7032.790834470676
2.5,33.7,48.4,15.4,4.9,67.5,1.6,8.5,2.1,6605.258106546075
2.41,35.15,55.53,6.91,5.37,76.6,1.37,8.66,1.09,7414.071371525322
2.73,34.94,56.14,6.19,5.08,76.33,1.45,9.54,1.41,7404.351647493936
2.19,36.38,53.5,7.93,5.11,72.73,1.29,9.56,3.38,7098.606498913893
1.8,34.5,56.2,7.5,5.2,72.9,1.4,9.3,3.7,7243.4799006919975
1.4,27.96,56.37,14.27,4.68,72.69,1.35,4.32,2.69,7084.255493170032
1.64,26.58,56.56,15.22,4.56,71.56,1.32,4.56,2.78,6936.481912216554
1.1,33.4,47.9,17.6,4.7,66.5,1.3,4.6,5.3,6657.277090752447
1.6,34.3,45.4,18.7,4.9,65.9,1.4,5.1,4.0,6565.7585191917415
2.2,32.0,46.9,18.9,4.6,65.8,1.5,5.9,3.3,6454.032581338257
1.7,36.3,51.2,10.8,5.1,71.5,1.6,5.6,5.4,7092.6838968430675
3.6,32.46,55.68,8.26,5.23,76.31,1.42,7.3,1.48,7285.1996944405355
2.86,29.98,55.75,11.41,4.97,73.42,1.49,6.88,1.83,7044.540834636586
6.1,37.7,48.5,7.7,5.7,72.8,1.5,9.8,2.5,6908.647002107274
1.8,30.1,48.8,19.3,4.8,67.0,1.5,6.2,1.2,6453.226741544706
7.76,25.65,50.36,16.23,5.0,64.32,1.27,11.58,1.6,5886.945843609009
1.7,28.8,37.4,32.1,4.2,54.1,1.2,6.2,2.2,5303.145190481823
1.8,31.6,43.5,23.1,4.6,61.4,1.4,6.4,3.1,6094.58320442754
2.0,34.3,49.9,13.8,5.0,71.1,1.6,6.6,1.9,6881.202791344296
1.1,26.2,42.5,30.2,4.1,56.3,1.2,6.0,2.2,5547.961686247794
1.6,37.2,54.0,7.2,5.5,77.0,1.6,6.6,2.1,7633.4495345541545
1.7,38.0,51.7,8.6,5.3,73.8,1.7,6.7,3.9,7382.977667064114
2.29,32.39,52.13,13.19,4.79,70.33,1.42,7.27,3.0,6834.261659029628
2.84,36.58,47.85,12.73,5.2,69.96,1.39,7.82,2.9,6844.374590289267
1.91,31.73,63.62,2.74,5.29,81.99,1.88,7.18,0.92,7949.691535293495
1.9,35.8,54.0,8.3,5.4,75.5,1.5,7.2,2.1,7398.957429876928
2.07,26.19,57.26,14.48,4.54,71.49,1.58,7.38,0.53,6864.829288676874
2.8,34.0,45.2,18.0,4.8,65.7,1.5,8.1,1.9,6366.515397528711
2.07,25.06,62.8,10.07,4.63,75.84,1.5,7.49,0.47,7268.222234088078
1.8,32.6,45.8,19.8,4.8,64.8,1.4,7.3,1.9,6373.0917136624585
2.7,36.5,51.3,9.5,5.3,74.0,1.5,8.1,1.6,7201.4197921397645
2.0,29.6,51.5,16.9,4.8,66.9,1.6,7.5,2.3,6532.600135232574
